"timestamp","sleep","the_day"
3.75,39.8150407190352,"Saturday 15-16 Mar, 2014"
3.83333333333333,41.0602830687778,"Saturday 15-16 Mar, 2014"
3.91666666666667,44.1101315407782,"Saturday 15-16 Mar, 2014"
4,54.3151886103176,"Saturday 15-16 Mar, 2014"
4.08333333333333,61.3770457293013,"Saturday 15-16 Mar, 2014"
4.16666666666667,67.2348720790636,"Saturday 15-16 Mar, 2014"
4.23333333333333,68.9420610935847,"Saturday 15-16 Mar, 2014"
4.31666666666667,78.3622419651783,"Saturday 15-16 Mar, 2014"
4.4,90.887178233018,"Saturday 15-16 Mar, 2014"
4.48333333333333,93.0932382609211,"Saturday 15-16 Mar, 2014"
4.56666666666667,90.2297843069916,"Saturday 15-16 Mar, 2014"
4.63333333333333,75.3402952132697,"Saturday 15-16 Mar, 2014"
4.71666666666667,66.79087806794,"Saturday 15-16 Mar, 2014"
4.8,59.4467704060278,"Saturday 15-16 Mar, 2014"
4.88333333333333,58.9461856866953,"Saturday 15-16 Mar, 2014"
4.96666666666667,53.6412112411752,"Saturday 15-16 Mar, 2014"
5.05,50.3646651725571,"Saturday 15-16 Mar, 2014"
5.11666666666667,45.2896687858545,"Saturday 15-16 Mar, 2014"
5.2,39.7192450373214,"Saturday 15-16 Mar, 2014"
5.28333333333333,42.2461095374887,"Saturday 15-16 Mar, 2014"
5.36666666666667,41.2189745809351,"Saturday 15-16 Mar, 2014"
5.45,44.8660026796195,"Saturday 15-16 Mar, 2014"
5.53333333333333,42.2322903978683,"Saturday 15-16 Mar, 2014"
5.6,43.7942929089607,"Saturday 15-16 Mar, 2014"
5.68333333333333,40.9884659213965,"Saturday 15-16 Mar, 2014"
5.76666666666667,43.2314171243662,"Saturday 15-16 Mar, 2014"
5.85,47.4121965255864,"Saturday 15-16 Mar, 2014"
5.93333333333333,46.8548990997602,"Saturday 15-16 Mar, 2014"
6,45.6560772224818,"Saturday 15-16 Mar, 2014"
6.08333333333333,38.4604858749125,"Saturday 15-16 Mar, 2014"
6.16666666666667,32.0934038246909,"Saturday 15-16 Mar, 2014"
6.25,25.3830501480259,"Saturday 15-16 Mar, 2014"
6.33333333333333,22.5036675283447,"Saturday 15-16 Mar, 2014"
6.41666666666667,21.5603465578229,"Saturday 15-16 Mar, 2014"
6.48333333333333,24.6074586545974,"Saturday 15-16 Mar, 2014"
6.56666666666667,22.3783410601496,"Saturday 15-16 Mar, 2014"
6.65,19.8144019911014,"Saturday 15-16 Mar, 2014"
6.73333333333333,17.2926713393229,"Saturday 15-16 Mar, 2014"
6.81666666666667,15.1606496408149,"Saturday 15-16 Mar, 2014"
6.9,17.0414293419902,"Saturday 15-16 Mar, 2014"
6.96666666666667,20.5867892446475,"Saturday 15-16 Mar, 2014"
7.05,23.3348158143929,"Saturday 15-16 Mar, 2014"
7.13333333333333,26.1148994878978,"Saturday 15-16 Mar, 2014"
7.21666666666667,29.825219908006,"Saturday 15-16 Mar, 2014"
7.3,26.628181548057,"Saturday 15-16 Mar, 2014"
7.38333333333333,21.848076850283,"Saturday 15-16 Mar, 2014"
7.45,20.3999672289754,"Saturday 15-16 Mar, 2014"
7.53333333333333,15.5561274684688,"Saturday 15-16 Mar, 2014"
7.61666666666667,20.7867792706965,"Saturday 15-16 Mar, 2014"
7.7,17.8693671657424,"Saturday 15-16 Mar, 2014"
7.78333333333333,19.363048338044,"Saturday 15-16 Mar, 2014"
7.85,15.7151700903521,"Saturday 15-16 Mar, 2014"
7.93333333333333,11.0215939425996,"Saturday 15-16 Mar, 2014"
8.01666666666667,7.12928620988827,"Saturday 15-16 Mar, 2014"
8.1,7.54597651480063,"Saturday 15-16 Mar, 2014"
8.18333333333333,4.38037929446024,"Saturday 15-16 Mar, 2014"
8.26666666666667,4.64095048342407,"Saturday 15-16 Mar, 2014"
8.33333333333333,3.5707387973099,"Saturday 15-16 Mar, 2014"
8.41666666666667,7.2112091142938,"Saturday 15-16 Mar, 2014"
8.5,2.56691591948789,"Saturday 15-16 Mar, 2014"
8.58333333333333,6.01479483999835,"Saturday 15-16 Mar, 2014"
8.66666666666667,4.57346091790528,"Saturday 15-16 Mar, 2014"
8.75,2.70846833974469,"Saturday 15-16 Mar, 2014"
8.81666666666667,5.00354152905947,"Saturday 15-16 Mar, 2014"
8.9,6.78044730205709,"Saturday 15-16 Mar, 2014"
8.98333333333333,9.08151658258377,"Saturday 15-16 Mar, 2014"
9.06666666666667,11.3386757735726,"Saturday 15-16 Mar, 2014"
